Name,LON,LAT,BasinName,Yield_IRR_hi,Yield_IRR_lo,Yield_RFD_hi,Yield_RFD_lo,Ending,EndingRate,PlantingArea,Yield Unit
Seed & Farm Supply,-94.347133,37.502328,ArkWhtRedR,25.303595554587055,16.868946306563913,16.8228562044774,11.215187544030103,78.49,0.07848649586007331,457.4353846153846,t/km2
Twin Peaks Contracting Inc,-90.443353,38.640542,MissppRN,12.981315990335178,8.654207913803017,8.920220362215009,5.946795988805441,38.85,0.0388486184438368,801.1119029126213,t/km2
Unerstall Construction,-91.075037,38.411127,MissppRN,12.981315990335178,8.654207913803017,8.920220362215009,5.946795988805441,52.11,0.05211035125579037,801.1119029126213,t/km2
Whitley Construction Co LLC,-94.346142,39.00848,MissouriR,15.168544262898235,10.112366918095205,9.92597602122952,6.617303417455714,5.45,0.005448428942031525,1487.0603636363635,t/km2
Agassiz Seeds,-97.248056,46.932983,NelsonR,32.5406214241704,21.69367087087808,19.713183241858044,13.142185635055982,98.3,0.09829931516832971,803.550304,t/km2
Alton Grain Terminal,-97.16162,47.454188,NelsonR,32.5406214241704,21.69367087087808,19.713183241858044,13.142185635055982,23.61,0.02361019425097899,803.550304,t/km2
Bottineau Farmers Elevator,-100.83333,48.792187,NelsonR,32.5406214241704,21.69367087087808,19.713183241858044,13.142185635055982,12.16,0.01216464822312977,803.550304,t/km2
Cando Farmers Grain & Oil Cooperative - Elevator,-99.24579,48.685548,NelsonR,32.5406214241704,21.69367087087808,19.713183241858044,13.142185635055982,84.08,0.08407871883155184,803.550304,t/km2
Central Valley Bean Cooperative,-97.16162,47.454188,NelsonR,32.5406214241704,21.69367087087808,19.713183241858044,13.142185635055982,14.04,0.014038021704469772,803.550304,t/km2
Dakota Dry Bean Inc,-98.720131,48.268944,NelsonR,32.5406214241704,21.69367087087808,19.713183241858044,13.142185635055982,13.08,0.013077844715217469,803.550304,t/km2
Effertz Key Ranch Inc,-100.63629,48.234577,NelsonR,32.5406214241704,21.69367087087808,19.713183241858044,13.142185635055982,32.7,0.032697054756180385,803.550304,t/km2
Farmers Union Elevator,-101.281173,46.71607,MissouriR,15.168544262898235,10.112366918095205,9.92597602122952,6.617303417455714,60.87,0.060868977836728275,1487.0603636363635,t/km2
Finley Farmers Grain Company,-97.724708,47.456175,NelsonR,32.5406214241704,21.69367087087808,19.713183241858044,13.142185635055982,99.78,0.09977599421758285,803.550304,t/km2
Fordville CO Op Marketing Association,-97.721355,48.369474,NelsonR,32.5406214241704,21.69367087087808,19.713183241858044,13.142185635055982,68.26,0.06826487454187617,803.550304,t/km2
Gutter Topper OF North Dakota,-101.321866,47.60697,MissouriR,15.168544262898235,10.112366918095205,9.92597602122952,6.617303417455714,33.96,0.033962113826273045,1487.0603636363635,t/km2
Harvey Farmers Elevator,-99.660984,47.587531,MissouriR,15.168544262898235,10.112366918095205,9.92597602122952,6.617303417455714,68.97,0.06897372138420989,1487.0603636363635,t/km2
James Valley Grain,-98.504678,46.110186,MissouriR,15.168544262898235,10.112366918095205,9.92597602122952,6.617303417455714,44.74,0.04473665235876388,1487.0603636363635,t/km2
Lorrich Industries Inc,-97.551857,48.767508,NelsonR,32.5406214241704,21.69367087087808,19.713183241858044,13.142185635055982,62.75,0.062750990780142,803.550304,t/km2
Maple River Grain & Agronomy,-97.248056,46.932983,NelsonR,32.5406214241704,21.69367087087808,19.713183241858044,13.142185635055982,46.36,0.0463633453501985,803.550304,t/km2
Martin Construction Inc,-102.65513,46.810691,MissouriR,15.168544262898235,10.112366918095205,9.92597602122952,6.617303417455714,84.79,0.08479176919838213,1487.0603636363635,t/km2
Mayport Farmers Cooperative,-97.16162,47.454188,NelsonR,32.5406214241704,21.69367087087808,19.713183241858044,13.142185635055982,95.66,0.095661231245945,803.550304,t/km2
Powers Lake Elevator Company,-102.518309,48.791005,NelsonR,32.5406214241704,21.69367087087808,19.713183241858044,13.142185635055982,99.87,0.0998748005446917,803.550304,t/km2
Reynolds United Cooperative,-97.456983,47.921919,NelsonR,32.5406214241704,21.69367087087808,19.713183241858044,13.142185635055982,33.23,0.03322630784346131,803.550304,t/km2
Reynolds United Cooperative,-97.16162,47.454188,NelsonR,32.5406214241704,21.69367087087808,19.713183241858044,13.142185635055982,28.69,0.02868737837953831,803.550304,t/km2
South Central Grain,-99.477433,46.457363,MissouriR,15.168544262898235,10.112366918095205,9.92597602122952,6.617303417455714,68.05,0.06805204358462054,1487.0603636363635,t/km2
Wanzek Construction Inc,-97.248056,46.932983,NelsonR,32.5406214241704,21.69367087087808,19.713183241858044,13.142185635055982,67.31,0.0673076540367494,803.550304,t/km2
Woody's Feed & Grain,-102.65513,46.810691,MissouriR,15.168544262898235,10.112366918095205,9.92597602122952,6.617303417455714,64.43,0.06443193375904918,1487.0603636363635,t/km2
A G Partners Cooperative Inc,-95.564215,39.826495,MissouriR,15.168544262898235,10.112366918095205,9.92597602122952,6.617303417455714,0.14,0.0001425779323391496,1487.0603636363635,t/km2
Agmark,-98.209378,39.393273,MissouriR,15.168544262898235,10.112366918095205,9.92597602122952,6.617303417455714,83.03,0.08303133342635295,1487.0603636363635,t/km2
"Beachner Grain Inc - Elevator, St Paul Elevator",-95.306802,37.558502,ArkWhtRedR,25.303595554587055,16.868946306563913,16.8228562044774,11.215187544030103,80.55,0.0805479930491111,457.4353846153846,t/km2
Continental Agra Grain Equipment,-97.427241,38.04322,ArkWhtRedR,25.303595554587055,16.868946306563913,16.8228562044774,11.215187544030103,40.29,0.0402929565277357,457.4353846153846,t/km2
Cooperative Elevator & Supply Company,-100.36626,37.238138,ArkWhtRedR,25.303595554587055,16.868946306563913,16.8228562044774,11.215187544030103,25.78,0.025783239328850828,457.4353846153846,t/km2
Cornerstone Agency LLC,-101.05557,39.350924,MissouriR,15.168544262898235,10.112366918095205,9.92597602122952,6.617303417455714,59.68,0.05967749993288022,1487.0603636363635,t/km2
Countryside Feed LLC,-97.096895,38.358874,ArkWhtRedR,25.303595554587055,16.868946306563913,16.8228562044774,11.215187544030103,11.34,0.01133735539608135,457.4353846153846,t/km2
Delphos Cooperative Association Elevator,-97.65022,39.132538,MissouriR,15.168544262898235,10.112366918095205,9.92597602122952,6.617303417455714,46.34,0.04633714625460644,1487.0603636363635,t/km2
Diversified Inc.,-94.822324,38.883773,MissouriR,15.168544262898235,10.112366918095205,9.92597602122952,6.617303417455714,96.51,0.0965140585504403,1487.0603636363635,t/km2
Farmers CO Op Elevator,-97.460993,37.684775,ArkWhtRedR,25.303595554587055,16.868946306563913,16.8228562044774,11.215187544030103,82.68,0.08267898305786182,457.4353846153846,t/km2
Farmers Cooperative,-97.460993,37.684775,ArkWhtRedR,25.303595554587055,16.868946306563913,16.8228562044774,11.215187544030103,47.89,0.04789232845393917,457.4353846153846,t/km2
Farmers Cooperative Elevator,-97.427241,38.04322,ArkWhtRedR,25.303595554587055,16.868946306563913,16.8228562044774,11.215187544030103,1.53,0.0015326651856893414,457.4353846153846,t/km2
Fowler Equity EXCH FERT Department,-100.36626,37.238138,ArkWhtRedR,25.303595554587055,16.868946306563913,16.8228562044774,11.215187544030103,18.59,0.018593051466263954,457.4353846153846,t/km2
Golden Belt Cooperative Association Inc,-99.317275,38.91474,MissouriR,15.168544262898235,10.112366918095205,9.92597602122952,6.617303417455714,66.54,0.06654022225967536,1487.0603636363635,t/km2
Heartland Mills Inc,-101.347393,38.48206,ArkWhtRedR,25.303595554587055,16.868946306563913,16.8228562044774,11.215187544030103,43.12,0.043119202095470065,457.4353846153846,t/km2
Hi-Plains Cooperative Association Inc,-101.05557,39.350924,MissouriR,15.168544262898235,10.112366918095205,9.92597602122952,6.617303417455714,95.69,0.09569198550963116,1487.0603636363635,t/km2
Johnson Cooperative Grain Company,-101.784226,37.563011,ArkWhtRedR,25.303595554587055,16.868946306563913,16.8228562044774,11.215187544030103,87.31,0.08730712509075217,457.4353846153846,t/km2
L Conat Construction,-99.887965,37.691724,ArkWhtRedR,25.303595554587055,16.868946306563913,16.8228562044774,11.215187544030103,25.81,0.025811887113816833,457.4353846153846,t/km2
Lighthouse Renovation & Repair,-94.822324,38.883773,MissouriR,15.168544262898235,10.112366918095205,9.92597602122952,6.617303417455714,51.5,0.05149920297514844,1487.0603636363635,t/km2
Mc Cune Farmers Cooperative Association,-94.851823,37.507323,ArkWhtRedR,25.303595554587055,16.868946306563913,16.8228562044774,11.215187544030103,0.04,3.516748978941164e-05,457.4353846153846,t/km2
Mc Donald Commodities,-94.822324,38.883773,MissouriR,15.168544262898235,10.112366918095205,9.92597602122952,6.617303417455714,9.33,0.009325115203212631,1487.0603636363635,t/km2
Meade Cooperative South,-100.36626,37.238138,ArkWhtRedR,25.303595554587055,16.868946306563913,16.8228562044774,11.215187544030103,93.05,0.09305270479252956,457.4353846153846,t/km2
MGP Ingredients Inc,-95.313495,39.531759,MissouriR,15.168544262898235,10.112366918095205,9.92597602122952,6.617303417455714,68.65,0.06864937470803592,1487.0603636363635,t/km2
Mid Continent Industries,-97.427241,38.04322,ArkWhtRedR,25.303595554587055,16.868946306563913,16.8228562044774,11.215187544030103,80.76,0.08075582994840194,457.4353846153846,t/km2
Minneola Cooperative Inc,-99.820313,37.235519,ArkWhtRedR,25.303595554587055,16.868946306563913,16.8228562044774,11.215187544030103,45.55,0.04554991461497378,457.4353846153846,t/km2
OK Company Op Grain Company,-98.684831,37.228866,ArkWhtRedR,25.303595554587055,16.868946306563913,16.8228562044774,11.215187544030103,24.27,0.024268461286831765,457.4353846153846,t/km2
Opp Concrete,-97.460993,37.684775,ArkWhtRedR,25.303595554587055,16.868946306563913,16.8228562044774,11.215187544030103,46.31,0.046313608426280815,457.4353846153846,t/km2
Pawnee County Cooperative Association,-99.236731,38.181331,ArkWhtRedR,25.303595554587055,16.868946306563913,16.8228562044774,11.215187544030103,27.12,0.027123522636523078,457.4353846153846,t/km2
Premier Construction Service Inc,-97.460993,37.684775,ArkWhtRedR,25.303595554587055,16.868946306563913,16.8228562044774,11.215187544030103,7.12,0.007121494948312402,457.4353846153846,t/km2
Pro-Ag Marketing,-98.785478,39.785174,MissouriR,15.168544262898235,10.112366918095205,9.92597602122952,6.617303417455714,21.94,0.0219356633331834,1487.0603636363635,t/km2
Sherwood Construction Co Inc,-97.460993,37.684775,ArkWhtRedR,25.303595554587055,16.868946306563913,16.8228562044774,11.215187544030103,62.5,0.06249973385609825,457.4353846153846,t/km2
Southern Plains Cooperative,-99.312166,37.887621,ArkWhtRedR,25.303595554587055,16.868946306563913,16.8228562044774,11.215187544030103,55.34,0.05534121504357631,457.4353846153846,t/km2
Stafford County Flour Mills,-98.717434,38.030988,ArkWhtRedR,25.303595554587055,16.868946306563913,16.8228562044774,11.215187544030103,22.72,0.02271514500210604,457.4353846153846,t/km2
Steinlite Corporation,-95.313495,39.531759,MissouriR,15.168544262898235,10.112366918095205,9.92597602122952,6.617303417455714,61.81,0.061809804230508913,1487.0603636363635,t/km2
United Prairie Agency LLC,-101.319892,38.000239,ArkWhtRedR,25.303595554587055,16.868946306563913,16.8228562044774,11.215187544030103,66.15,0.06614818520293783,457.4353846153846,t/km2
Wildcat Construction Co Inc,-97.460993,37.684775,ArkWhtRedR,25.303595554587055,16.868946306563913,16.8228562044774,11.215187544030103,42.19,0.04219320247203519,457.4353846153846,t/km2
Woofter Construction & Irrigation,-101.05557,39.350924,MissouriR,15.168544262898235,10.112366918095205,9.92597602122952,6.617303417455714,16.35,0.016353896437206104,1487.0603636363635,t/km2
Dakota Plains AG Center,-97.754432,43.334873,MissouriR,15.168544262898235,10.112366918095205,9.92597602122952,6.617303417455714,29.15,0.029151836578060884,1487.0603636363635,t/km2
Farmers Cooperative Elevator,-96.946107,45.629576,MissppRN,12.981315990335178,8.654207913803017,8.920220362215009,5.946795988805441,17.1,0.017102812561559412,801.1119029126213,t/km2
Harrold Grain Co LLC,-99.996019,44.389027,MissouriR,15.168544262898235,10.112366918095205,9.92597602122952,6.617303417455714,6.36,0.006357698338820117,1487.0603636363635,t/km2
Madison Farmers Elevator Company,-97.129366,44.022065,MissouriR,15.168544262898235,10.112366918095205,9.92597602122952,6.617303417455714,0.65,0.0006504059961968788,1487.0603636363635,t/km2
Southeast Farmers Elevator,-96.656035,42.832582,MissouriR,15.168544262898235,10.112366918095205,9.92597602122952,6.617303417455714,57.02,0.05702061519937458,1487.0603636363635,t/km2
